TF_gene,tissue_bladder,TF_transcript_id_bladder,target_gene_bladder,target_transcript_id_bladder,importance_bladder,bladder_percentage,bladder_opposite_percentage,tissue_uterus,TF_transcript_id_uterus,target_gene_uterus,target_transcript_id_uterus,importance_uterus,uterus_percentage,uterus_opposite_percentage,log2FoldChange,regulation_status,is_common_TF
OXCT1,bladder,OXCT1-201,HDAC4,HDAC4-201,4.463039951231485,0.14704072155142503,0.852959278448575,uterus,0,YAP1,YAP1-201,4.521874844191238,0.8844335962571199,0.11556640374288008,0.0,0,False
CDAN1,bladder,CDAN1-204,SRSF2,SRSF2-209,4.460083889426754,0.07975213681571686,0.9202478631842832,uterus,CDAN1-201,ZNF335,ZNF335-201,4.646103037823588,0.9083985753442644,0.09160142465573562,0.0,0,False
ZNF671,bladder,0,PHF1,PHF1-202,4.4585828712143165,0.0931258504691398,0.9068741495308602,uterus,0,ZNF671,ZNF671-201,6.430616185009764,0.7648986278926889,0.23510137210731108,0.0,0,False
ADRM1,bladder,ADRM1-205,HIC1,HIC1-206,4.456963993571032,0.08521099925016284,0.9147890007498372,uterus,0,CREB3,CREB3-201,4.281443833300534,0.8895668118985675,0.11043318810143254,0.0,0,False
MDH1,bladder,MDH1-202,HDAC5,HDAC5-204,4.450437728382344,0.08740831928165768,0.9125916807183423,uterus,MDH1-201,COPS5,COPS5-201,3.868343752340712,0.8629405979581821,0.13705940204181788,0.0,0,False
SRRT,bladder,SRRT-212,ENO1,ENO1-205,4.442204827048919,0.12721261974177425,0.8727873802582258,uterus,SRRT-209,ZNF335,ZNF335-201,4.555413018788242,0.9083985753442644,0.09160142465573562,0.0,0,False
MGST3,bladder,MGST3-212,TRERF1,TRERF1-205,4.439300524404269,0.18735042735042742,0.8126495726495726,uterus,MGST3-211,ZNF76,ZNF76-201,3.979070502126617,0.9127635934618512,0.08723640653814879,-6.07801493132596,Downregulated,False
SULF2,bladder,0,STAT3,STAT3-208,4.437662662163468,0.09632538623292074,0.9036746137670792,uterus,SULF2-210,SND1,SND1-214,3.914125572283188,0.8979172499036009,0.10208275009639911,2.53748175970102,Upregulated,False
GLUL,bladder,GLUL-208,STAT3,STAT3-204,4.43763357368049,0.09952056603622562,0.9004794339637744,uterus,GLUL-205,ZBTB16,ZBTB16-201,4.886118336030374,0.8818350615334936,0.11816493846650644,0.0,0,False
POLR3GL,bladder,POLR3GL-202,THRA,THRA-201,4.437017392637225,0.08852192202001798,0.911478077979982,uterus,POLR3GL-204,E2F5,E2F5-201,4.590176240802184,0.9330026333517055,0.06699736664829448,0.0,0,False
UPF3A,bladder,UPF3A-201,POU6F1,POU6F1-206,4.435676827631245,0.05300393355406512,0.9469960664459349,uterus,UPF3A-204,KAT2A,KAT2A-202,4.193573829815748,0.9177848973193202,0.08221510268067977,0.0,0,False
RHEB,bladder,RHEB-201,FGF2,FGF2-201,4.435194144283683,0.09144292404182562,0.9085570759581744,uterus,RHEB-205,WT1,WT1-205,4.1112595597405,0.0,0.0,3.34828041168309,Upregulated,False
PBX2,bladder,PBX2-202,DDX5,DDX5-229,4.4342789245455725,0.0965369751997899,0.9034630248002101,uterus,PBX2-203,ZNF384,ZNF384-213,4.459680524144511,0.9355993183109259,0.06440068168907409,0.0,0,False
OGT,bladder,OGT-202,IRF3,IRF3-219,4.4340071349240535,0.11800331090645488,0.8819966890935451,uterus,0,ZNF76,ZNF76-201,4.327682112579638,0.9127635934618512,0.08723640653814879,0.0,0,False
YPEL3,bladder,0,PPP1R13L,PPP1R13L-203,4.431580474228128,0.11988980018366638,0.8801101998163336,uterus,YPEL3-206,SATB1,SATB1-209,3.925420570936212,0.766510112144158,0.23348988785584202,0.0,0,False
KDM5A,bladder,KDM5A-201,XPC,XPC-201,4.4314979697295644,0.10372846355804018,0.8962715364419598,uterus,0,KDM5A,KDM5A-201,5.171606010083145,0.8891579150636504,0.11084208493634962,0.0,0,False
LDHA,bladder,LDHA-206,CEBPZ,CEBPZ-201,4.419917158089762,0.1170860381727135,0.8829139618272865,uterus,LDHA-206,ENO1,ENO1-201,4.3537958588974135,0.8206117859139932,0.1793882140860068,0.0,0,False
TRAPPC4,bladder,TRAPPC4-213,NR1H3,NR1H3-221,4.417033735252892,0.14639418353311073,0.8536058164668893,uterus,0,COPS5,COPS5-201,4.613413128621104,0.8629405979581821,0.13705940204181788,0.0,0,False
MEIS1,bladder,0,RUNX1,RUNX1-202,4.408457714445299,0.4650828795404225,0.5349171204595775,uterus,0,MEIS1,MEIS1-203,3.822563261730173,0.9465118520660483,0.053488147933951735,0.0,0,False
SCARA5,bladder,SCARA5-204,NFE2L2,NFE2L2-207,4.407956914334718,0.1352118695811454,0.8647881304188546,uterus,0,TBX18,TBX18-202,4.5423393370830025,0.7429146662536782,0.2570853337463218,-4.35655095716777,Downregulated,False
MYO15A,bladder,0,PCGF2,PCGF2-204,4.406056314707718,0.13425293635618687,0.8657470636438132,uterus,MYO15A-202,ZNF274,ZNF274-204,4.7102972792379685,0.9308440250848627,0.06915597491513725,1.70915410865204,Upregulated,False
COPS5,bladder,COPS5-210,GZF1,GZF1-201,4.405173108818094,0.096691028370835,0.903308971629165,uterus,0,COPS5,COPS5-201,3.8361748150975794,0.8629405979581821,0.13705940204181788,0.0,0,False
EIF4A1,bladder,EIF4A1-234,RELA,RELA-214,4.399285338890823,0.11010492548285769,0.8898950745171423,uterus,EIF4A1-232,USF2,USF2-216,5.358302088664487,0.9367519259506434,0.06324807404935662,0.0,0,False
DNMT3B,bladder,DNMT3B-203,YBX3,YBX3-210,4.399031239872217,0.1616091817375755,0.8383908182624245,uterus,0,DNMT3B,DNMT3B-203,3.9149310831202273,0.8916622055674518,0.1083377944325482,0.0,0,False
MRRF,bladder,MRRF-212,NR2C1,NR2C1-212,4.396784701683726,0.09626368737532474,0.9037363126246752,uterus,0,ZNF76,ZNF76-201,4.810710343362047,0.9127635934618512,0.08723640653814879,0.0,0,False
TTC31,bladder,TTC31-206,HINFP,HINFP-213,4.395247264868141,0.09361475969933944,0.9063852403006606,uterus,TTC31-212,IRF3,IRF3-219,4.274909495286132,0.8819966890935451,0.11800331090645488,0.0,0,False
HLX,bladder,0,IRF3,IRF3-203,4.389560175071356,0.0,0.0,uterus,0,HLX,HLX-201,4.74634212320917,0.8561261186546741,0.14387388134532586,0.0,0,False
NCOR2,bladder,NCOR2-214,NFE2L2,NFE2L2-204,4.389161508098831,0.10067420121812197,0.899325798781878,uterus,0,NCOR2,NCOR2-209,4.779770296400439,0.9090558061515394,0.09094419384846064,0.0,0,False
RIC8A,bladder,RIC8A-211,HDAC3,HDAC3-201,4.387869868710681,0.12024102742595918,0.8797589725740408,uterus,RIC8A-212,MBD1,MBD1-224,4.5830405572005,0.8934430799127124,0.10655692008728757,-3.37157904005002,Downregulated,False
LIMS1,bladder,LIMS1-203,NFIX,NFIX-209,4.38746619786483,0.07915122383843474,0.9208487761615652,uterus,LIMS1-214,YAP1,YAP1-208,4.172316537616654,0.8939886760631248,0.10601132393687518,0.0,0,False
ITGA1,bladder,ITGA1-202,EWSR1,EWSR1-221,4.38702532150296,0.08685942800656023,0.9131405719934398,uterus,ITGA1-201,YAP1,YAP1-201,4.11252502359668,0.8844335962571199,0.11556640374288008,0.0,0,False
THBS1,bladder,THBS1-201,RARA,RARA-206,4.383809741240713,0.10823449054918498,0.891765509450815,uterus,0,ARID5B,ARID5B-201,4.185788497844157,0.9198180279967231,0.08018197200327692,0.0,0,False
AGAP3,bladder,AGAP3-204,RXRA,RXRA-203,4.38301658745647,0.11355898257560589,0.8864410174243941,uterus,AGAP3-215,HDAC7,HDAC7-217,4.619801391557319,0.9041404562951836,0.09585954370481642,0.0,0,False
THAP5,bladder,THAP5-203,MYBBP1A,MYBBP1A-202,4.382563769091825,0.10922102831686847,0.8907789716831316,uterus,THAP5-203,SP4,SP4-201,4.8644142623449085,0.9024871693643901,0.09751283063560989,0.0,0,False
AMD1,bladder,AMD1-207,NFKB2,NFKB2-207,4.3824619733111305,0.11559359724757173,0.8844064027524283,uterus,AMD1-207,TRIM27,TRIM27-205,4.824020069249276,0.9165050337120163,0.0834949662879837,0.0,0,False
STARD3NL,bladder,STARD3NL-207,NCOR1,NCOR1-219,4.381016301247131,0.08747333130143244,0.9125266686985676,uterus,STARD3NL-207,TRIM27,TRIM27-205,4.797081147092911,0.9165050337120163,0.0834949662879837,0.0,0,False
UBA1,bladder,UBA1-207,CTBP1,CTBP1-211,4.3759871035666364,0.09244352839595582,0.9075564716040442,uterus,UBA1-202,NCOR1,NCOR1-219,4.503701995289024,0.9125266686985676,0.08747333130143242,0.0,0,False
PIGT,bladder,PIGT-210,HDAC3,HDAC3-205,4.374288918300386,0.08702991452991449,0.9129700854700855,uterus,PIGT-209,ZNF175,ZNF175-203,4.150361342224177,0.8496341175544889,0.15036588244551108,-1.53228578909111,Downregulated,False
HGF,bladder,HGF-205,ELF2,ELF2-207,4.37381051781344,0.11319653797529906,0.886803462024701,uterus,HGF-205,SRSF2,SRSF2-206,3.8882545085591502,0.8412932077596927,0.15870679224030726,0.0,0,False
PRKAR1A,bladder,PRKAR1A-216,SMAD3,SMAD3-201,4.369865589006717,0.13487370993068773,0.8651262900693123,uterus,PRKAR1A-201,TEAD1,TEAD1-206,4.273959795337173,0.8106551048286513,0.18934489517134867,0.0,0,False
OGFR,bladder,0,MED15,MED15-231,4.36887630615232,0.09170727424382105,0.9082927257561789,uterus,OGFR-202,ZNF76,ZNF76-201,4.655168064150654,0.9127635934618512,0.08723640653814879,0.0,0,False
DMXL2,bladder,DMXL2-201,CC2D1B,CC2D1B-202,4.367709033701577,0.12161351680175475,0.8783864831982453,uterus,DMXL2-211,FOXM1,FOXM1-206,4.364374214487824,0.0,0.0,0.0,0,False
C12orf43,bladder,C12orf43-202,MED12,MED12-205,4.365843143140942,0.0933329261216138,0.9066670738783862,uterus,C12orf43-201,MBD3,MBD3-202,3.912459864617505,0.8996573992250696,0.1003426007749304,0.0,0,False
TCF21,bladder,TCF21-201,TADA2A,TADA2A-213,4.363230439647644,0.10660476041915175,0.8933952395808482,uterus,0,TCF21,TCF21-202,4.119263774011023,0.6343950154677356,0.3656049845322644,-2.16728619339357,Downregulated,False
ABI2,bladder,ABI2-202,TSHZ3,TSHZ3-201,4.359994749250779,0.0844144238856181,0.9155855761143818,uterus,0,HSF2,HSF2-202,4.310804401631284,0.9235268759662267,0.07647312403377327,0.0,0,False
LONP2,bladder,LONP2-206,NR4A2,NR4A2-204,4.356116106723608,0.11357502146975829,0.8864249785302417,uterus,LONP2-203,KDM2A,KDM2A-212,4.103028718826484,0.8560607686200458,0.14393923137995424,3.83499911983601,Upregulated,False
CTIF,bladder,0,ZMYND11,ZMYND11-206,4.350347208191249,0.11674768589324286,0.8832523141067572,uterus,CTIF-201,PLAG1,PLAG1-201,5.391272155738366,0.8670580266425829,0.1329419733574171,0.0,0,False
WDR90,bladder,WDR90-209,NFKBIB,NFKBIB-203,4.350061574901012,0.16515277457863053,0.8348472254213695,uterus,0,SRSF2,SRSF2-203,5.017659855587285,0.925537432089708,0.07446256791029204,0.0,0,False
HIF3A,bladder,HIF3A-218,HIF3A,HIF3A-213,4.345176753401333,0.17411377731983263,0.8258862226801673,uterus,HIF3A-210,HIF3A,HIF3A-218,5.221215453973506,0.7423574050652436,0.2576425949347564,-1.51056344538949,Downregulated,False
DNAJA4,bladder,DNAJA4-211,PCGF2,PCGF2-202,4.34487523234256,0.12720313629760333,0.8727968637023966,uterus,DNAJA4-201,MBD1,MBD1-205,3.832374307847704,0.8518273434364254,0.1481726565635746,0.0,0,False
MEN1,bladder,0,FLYWCH1,FLYWCH1-202,4.333542506424575,0.0,0.0,uterus,0,PIAS4,PIAS4-201,4.325256560020164,0.8860258073460818,0.11397419265391817,0.0,0,False
USP8,bladder,USP8-202,RORA,RORA-203,4.332407408584616,0.10177683320207564,0.8982231667979244,uterus,0,ATRX,ATRX-201,4.63875547019896,0.8983310072109792,0.10166899278902075,0.0,0,False
ATAD3B,bladder,ATAD3B-205,PHF20,PHF20-203,4.327444365511507,0.11409456154072242,0.8859054384592776,uterus,ATAD3B-205,HOXA4,HOXA4-202,4.014435577242228,0.906015668048202,0.093984331951798,0.0,0,False
DDX39A,bladder,DDX39A-204,LITAF,LITAF-213,4.326804287413335,0.16576381365113763,0.8342361863488623,uterus,0,MTA1,MTA1-202,3.8879517617383312,0.9126150671322649,0.08738493286773508,0.0,0,False
TBX3,bladder,TBX3-201,TBX3,TBX3-202,4.3198302373865145,0.187447155383027,0.812552844616973,uterus,TBX3-204,TBX3,TBX3-203,4.5722454243965736,0.6920687671758164,0.30793123282418355,-1.68622570129439,Downregulated,False
NUP133,bladder,NUP133-204,CAMTA1,CAMTA1-201,4.312992396415595,0.06894277969081984,0.9310572203091801,uterus,NUP133-201,SMARCA5,SMARCA5-201,4.108115456352135,0.8857683120279662,0.11423168797203376,-4.6091783960048,Downregulated,False
TRPT1,bladder,TRPT1-211,FUS,FUS-207,4.3121218339603615,0.10930428609459586,0.8906957139054041,uterus,TRPT1-205,ZBTB48,ZBTB48-208,4.806743087138642,0.8770831121961575,0.12291688780384247,0.0,0,False
KHDC4,bladder,KHDC4-205,KLF8,KLF8-202,4.311341141294232,0.07547701851677786,0.9245229814832221,uterus,KHDC4-203,SRSF2,SRSF2-209,5.062003628471905,0.9202478631842831,0.07975213681571691,-4.97536051571916,Downregulated,False
DOT1L,bladder,DOT1L-203,MEIS1,MEIS1-212,4.311009448016451,0.054188507832075405,0.9458114921679246,uterus,0,DOT1L,DOT1L-201,6.966398552161399,0.9083761366785463,0.09162386332145367,0.0,0,False
SECISBP2,bladder,SECISBP2-204,MED26,MED26-202,4.305945988090748,0.08282369386685307,0.9171763061331469,uterus,SECISBP2-207,FUS,FUS-208,3.879896009955524,0.9320428702130441,0.0679571297869559,0.0,0,False
TAFAZZIN,bladder,TAFAZZIN-212,DMTF1,DMTF1-223,4.297060546112279,0.07423016408181617,0.9257698359181838,uterus,TAFAZZIN-201,KMT2B,KMT2B-202,4.97953063813778,0.8846558530057694,0.11534414699423057,0.0,0,False
GNB5,bladder,GNB5-207,DDIT3,DDIT3-202,4.290398051766548,0.15861502929892543,0.8413849707010745,uterus,GNB5-211,PBX1,PBX1-220,3.9268722617766496,0.9662146152886893,0.03378538471131065,2.73750597633049,Upregulated,False
CSRP1,bladder,CSRP1-211,MED15,MED15-202,4.289636542657388,0.10133170371502054,0.8986682962849795,uterus,CSRP1-201,NACC2,NACC2-202,4.832020296433907,0.8485351245001725,0.15146487549982746,0.0,0,False
NISCH,bladder,NISCH-202,KDM5B,KDM5B-203,4.2738497582224815,0.11002723446397623,0.8899727655360238,uterus,0,ZSCAN18,ZSCAN18-210,4.224380989604006,0.9286173633440515,0.07138263665594846,0.0,0,False
PSMC2,bladder,0,COPS5,COPS5-201,4.271496303854634,0.13705940204181793,0.8629405979581821,uterus,PSMC2-202,NCOA4,NCOA4-204,4.182160423777242,0.8454286929472692,0.1545713070527308,0.0,0,False
TTLL3,bladder,TTLL3-223,PLAGL1,PLAGL1-204,4.262362696407605,0.17121343623184998,0.82878656376815,uterus,TTLL3-202,COPS5,COPS5-210,5.386468520575191,0.9243641567701926,0.07563584322980743,0.0,0,False
THAP7,bladder,THAP7-204,PHF5A,PHF5A-201,4.260638228014233,0.10953745583445545,0.8904625441655445,uterus,0,THAP7,THAP7-202,5.223465854838699,0.8866324196404974,0.11336758035950256,0.0,0,False
BBS2,bladder,BBS2-207,ZNF24,ZNF24-201,4.253054987884034,0.11494296433849997,0.8850570356615001,uterus,BBS2-207,DMTF1,DMTF1-229,4.31209195054412,0.9215581718423306,0.07844182815766942,0.0,0,False
TTC32,bladder,TTC32-201,ZNF266,ZNF266-206,4.247550409869978,0.08232872684504557,0.9176712731549544,uterus,TTC32-204,XPC,XPC-202,4.060081038838077,0.9280103236858714,0.07198967631412856,0.0,0,False
TIMM44,bladder,TIMM44-201,CAMTA1,CAMTA1-202,4.245545121905384,0.1554427674636036,0.8445572325363964,uterus,TIMM44-207,PHF8,PHF8-202,4.029373809007357,0.9054833125101548,0.09451668748984521,0.0,0,False
LIMS2,bladder,0,HOXD4,HOXD4-201,4.244716787800763,0.014217368366468124,0.9857826316335319,uterus,LIMS2-202,NACC2,NACC2-202,4.1375999712846525,0.8485351245001725,0.15146487549982746,0.0,0,False
FBXO44,bladder,FBXO44-204,ZNF692,ZNF692-209,4.233948111759271,0.08054961531843764,0.9194503846815624,uterus,FBXO44-204,L3MBTL1,L3MBTL1-217,4.538058017278235,0.908287426599673,0.09171257340032701,0.0,0,False
CCDC22,bladder,CCDC22-201,KLF4,KLF4-204,4.229398327759023,0.12327032410399817,0.8767296758960018,uterus,CCDC22-201,E4F1,E4F1-201,4.248979087580117,0.9007565938554533,0.09924340614454674,0.0,0,False
ZFAT,bladder,ZFAT-205,PLSCR1,PLSCR1-201,4.223553076743926,0.0858025843652127,0.9141974156347873,uterus,ZFAT-205,ZFX,ZFX-203,4.836224645800118,0.9053283496575997,0.09467165034240033,0.0,0,False
SLC15A4,bladder,SLC15A4-201,SNW1,SNW1-201,4.222169898778256,0.11198117692210402,0.888018823077896,uterus,SLC15A4-201,WT1,WT1-201,5.3686591199802525,0.0,0.0,0.0,0,False
ZFP1,bladder,0,ZFP1,ZFP1-202,4.219532555812154,0.09813694394839953,0.9018630560516004,uterus,0,ZFP1,ZFP1-202,8.765681986493256,0.9018630560516006,0.09813694394839945,0.0,0,False
CYTH1,bladder,CYTH1-205,PARP14,PARP14-202,4.218183090069554,0.1045506084721054,0.8954493915278946,uterus,CYTH1-205,MAX,MAX-202,4.613387457124809,0.9191015525062234,0.08089844749377662,0.0,0,False
SSRP1,bladder,SSRP1-202,CXXC1,CXXC1-209,4.215851106494688,0.11120713591559075,0.8887928640844093,uterus,0,SSRP1,SSRP1-201,6.799992659107946,0.9002647771707663,0.09973522282923375,0.0,0,False
HOXD8,bladder,HOXD8-202,MEIS2,MEIS2-206,4.215645216515703,0.08689253289048439,0.9131074671095156,uterus,HOXD8-203,HOXD8,HOXD8-202,4.479578075307432,0.9743604738999273,0.025639526100072696,2.18404751461279,Upregulated,False
IL12RB1,bladder,0,RORB,RORB-201,4.211961556044905,0.13785158112188145,0.8621484188781185,uterus,0,SPI1,SPI1-202,5.619745535749043,0.7571619674830211,0.24283803251697889,0.0,0,False
MARK2,bladder,MARK2-203,SMARCC2,SMARCC2-207,4.21105229164758,0.07805716688723699,0.921942833112763,uterus,0,PIAS4,PIAS4-201,4.001887453237639,0.8860258073460818,0.11397419265391817,0.0,0,False
METTL5,bladder,METTL5-207,IRF3,IRF3-218,4.208706345757818,0.09288579505458279,0.9071142049454172,uterus,METTL5-207,E2F5,E2F5-201,4.32495831996783,0.9330026333517055,0.06699736664829448,0.0,0,False
ENSG00000183889,bladder,ENST00000536260,IRF1,IRF1-202,4.204987048845333,0.11095739803887364,0.8890426019611264,uterus,0,RBCK1,RBCK1-212,4.488526182025511,0.8720334269682697,0.1279665730317303,0.0,0,False
CALML4,bladder,CALML4-205,LIMD1,LIMD1-202,4.2014207972763815,0.09822178971115143,0.9017782102888485,uterus,0,PIAS1,PIAS1-208,3.829239542016861,0.8735658824892804,0.12643411751071965,0.0,0,False
IFT172,bladder,IFT172-211,MAX,MAX-202,4.195069491664612,0.08089844749377662,0.9191015525062234,uterus,IFT172-211,MTA3,MTA3-215,4.294823330295328,0.933240133840583,0.06675986615941698,0.0,0,False
SPTAN1,bladder,SPTAN1-223,PARP10,PARP10-207,4.190563251957534,0.08068942056922557,0.9193105794307744,uterus,SPTAN1-208,TBX19,TBX19-204,5.657492896827986,0.9682316894172904,0.03176831058270957,0.0,0,False
THOC2,bladder,THOC2-211,ZNF143,ZNF143-201,4.178711118496366,0.0,0.0,uterus,THOC2-212,SIN3B,SIN3B-208,4.183765922936175,0.9417993640348185,0.058200635965181546,0.0,0,False
FCGRT,bladder,0,TET1,TET1-201,4.178519125551255,0.06282828282828283,0.9371717171717172,uterus,FCGRT-208,ZNF444,ZNF444-211,5.826569764276831,0.8865404419951013,0.11345955800489871,0.0,0,False
NTPCR,bladder,NTPCR-202,MRTFA,MRTFA-210,4.173113192816972,0.11480158445838749,0.8851984155416125,uterus,NTPCR-201,MZF1,MZF1-208,4.279154438931349,0.9212224010206004,0.07877759897939962,0.0,0,False
ABLIM3,bladder,ABLIM3-202,SF1,SF1-216,4.170180880291777,0.10444265870738147,0.8955573412926185,uterus,0,SALL1,SALL1-201,5.605714559757091,0.0,0.0,0.0,0,False
ATG16L2,bladder,0,ZHX1,ZHX1-208,4.166292927648157,0.12757314419279434,0.8724268558072057,uterus,ATG16L2-220,FUS,FUS-208,4.102984390378968,0.9320428702130441,0.0679571297869559,0.0,0,False
SEMA3D,bladder,SEMA3D-201,PGR,PGR-202,4.164540704839683,0.005874562482262793,0.9941254375177372,uterus,0,PPARGC1A,PPARGC1A-201,4.080370186068215,0.8687406036775761,0.1312593963224239,-1.59277139981356,Downregulated,False
KIDINS220,bladder,KIDINS220-201,NCOA6,NCOA6-204,4.162611628452926,0.1339450677621461,0.8660549322378539,uterus,KIDINS220-201,COPS5,COPS5-210,4.333277890842868,0.9243641567701926,0.07563584322980743,0.0,0,False
THOC1,bladder,THOC1-210,ZNF236,ZNF236-201,4.162429049610363,0.09287689836206758,0.9071231016379324,uterus,0,NR2C1,NR2C1-212,4.675551703641464,0.9037363126246752,0.09626368737532476,0.0,0,False
PARP12,bladder,PARP12-212,SUPT20H,SUPT20H-211,4.160808410556543,0.08407730795644074,0.9159226920435593,uterus,0,IRF3,IRF3-201,4.007572155810619,0.8895585718775829,0.11044142812241708,0.0,0,False
SPTY2D1,bladder,0,ATF6,ATF6-201,4.157509429729922,0.11826747792324625,0.8817325220767538,uterus,0,ETV3,ETV3-202,4.094037039757206,0.8704106667591396,0.12958933324086042,0.0,0,False
GLOD4,bladder,GLOD4-213,NFYC,NFYC-219,4.157327723301275,0.08667975375936271,0.9133202462406373,uterus,GLOD4-213,FOXJ3,FOXJ3-203,3.920126145325173,0.9112178992331841,0.08878210076681592,0.0,0,False
OSBPL9,bladder,OSBPL9-221,COPS5,COPS5-212,4.153618049903127,0.12551972022537397,0.8744802797746261,uterus,0,MXI1,MXI1-201,3.872750174816706,0.8867523762884469,0.11324762371155306,0.0,0,False
TBC1D20,bladder,TBC1D20-203,UBP1,UBP1-204,4.15202244457011,0.13646832385766408,0.863531676142336,uterus,TBC1D20-202,MAX,MAX-202,3.9960807669426472,0.9191015525062234,0.08089844749377662,0.0,0,False
TLE1,bladder,TLE1-201,TLE1,TLE1-204,4.150738528236253,0.08846764867990185,0.9115323513200981,uterus,0,TLE1,TLE1-203,3.906817541278703,0.9277367455903063,0.07226325440969372,0.0,0,False
TUT4,bladder,TUT4-209,ZNF266,ZNF266-205,4.150338661783974,0.08122518696334595,0.9187748130366541,uterus,TUT4-215,HDAC1,HDAC1-206,4.599607759403221,0.9067870729960372,0.09321292700396278,0.0,0,False
EMCN,bladder,EMCN-209,ZNF277,ZNF277-201,4.148870070548369,0.0,0.0,uterus,EMCN-209,BCL6B,BCL6B-201,4.849743083130753,0.9013063066462408,0.09869369335375922,0.0,0,False
COX7A2,bladder,COX7A2-207,NACC2,NACC2-202,4.1485319734999,0.15146487549982743,0.8485351245001725,uterus,COX7A2-207,EZH2,EZH2-209,3.854357024081394,0.9337755666113876,0.06622443338861239,0.0,0,False
CFLAR,bladder,CFLAR-213,ELF2,ELF2-203,4.1454042953499854,0.10163750914909797,0.898362490850902,uterus,CFLAR-215,CREBRF,CREBRF-204,4.104906769811912,0.9005492349941153,0.09945076500588468,0.0,0,False
LIN7A,bladder,LIN7A-204,PEG3,PEG3-201,4.137232438017988,0.04220609100596385,0.9577939089940362,uterus,LIN7A-201,RFX3,RFX3-202,3.896795438454949,0.9233509771986971,0.07664902280130292,0.0,0,False
MADD,bladder,MADD-207,FGF2,FGF2-201,4.137064077999755,0.09144292404182562,0.9085570759581744,uterus,MADD-216,ZNF76,ZNF76-201,3.827621281265376,0.9127635934618512,0.08723640653814879,-5.00290076622021,Downregulated,False
ATF6,bladder,ATF6-201,NPM1,NPM1-210,4.1367327121165065,0.09653071113022053,0.9034692888697795,uterus,0,ATF6,ATF6-201,4.804148886480898,0.8817325220767537,0.11826747792324632,0.0,0,False
DCP2,bladder,DCP2-201,PLAGL1,PLAGL1-202,4.132648615013856,0.1288220986796386,0.8711779013203614,uterus,DCP2-201,MAX,MAX-202,4.00699921557633,0.9191015525062234,0.08089844749377662,0.0,0,False
LEMD3,bladder,LEMD3-201,SP1,SP1-202,4.129253707678141,0.10351686166551964,0.8964831383344803,uterus,LEMD3-201,VEZF1,VEZF1-201,3.918040454119952,0.891546462682217,0.10845353731778296,0.0,0,False
